43	1
44	2
46	3
47	4
48	5
99	6
101	7
102	8
114	9
128	10
129	11
268	12
272	13
281	14
682	15
938	16
808	17
1238	18
71749	19
2107	20
78280	21
82889	22
84176	23
90557	24
99928	25
105595	26
105638	27
106131	28
106556	29
134285	30
101983	31
238	32
100088	33
159797	34
3283	35
159967	36
171416	37
95011	38
484851	39
1286088	40
1375912	41
877	42
688160	43
154	44
155	45
3449	46
3450	47
83823	48
77265	49
101878	50
988480	51
2100	52
110316	53
2124	54
106364	55
506455	56
248	57
249	58
251	59
781	60
81954	61
134628	62
151946	63
200242	64
272363	65
281580	66
214934	67
313968	68
300420	69
312476	70
313967	71
550240	72
405825	73
554722	74
907397	75
217178	76
2102204	77
1850110	78
573754	79
3391451	80
423698	81
3032963	82
1136818	83
83751	84
1137519	85
149386	86
2709781	87
2305807	88
5307383	89
230211	90
2988273	91
8646563	92
1090233	93
3367555	94
144026	95
5722269	96
5948091	97
260	98
491	99
76593	100
80546	101
162869	102
884606	103
2014045	104
4015011	105
125979	106
259877	107
263	108
138203	109
209806	110
209817	111
215969	112
216477	113
227037	114
197260	115
197297	116
143101	117
311007	118
201583	119
200762	120
439320	121
843715	122
293	123
3585	124
80544	125
361498	126
3391364	127
3467077	128
3746363	129
3825227	130
1242600	131
3886758	132
3806168	133
4192221	134
6218978	135
7736929	136
7795045	137
8525342	138
6889031	139
8664373	140
9779937	141
10210311	142
10460716	143
10615526	144
10904155	145
11191048	146
12101716	147
12280626	148
431	149
922	150
943	151
114199	152
99857	153
200788	154
65083	155
4119	156
368051	157
305755	158
163128	159
205973	160
321694	161
158158	162
452911	163
201598	164
298775	165
163244	166
539299	167
365338	168
197328	169
577224	170
168970	171
168573	172
664041	173
740681	174
206051	175
761569	176
822253	177
278433	178
617156	179
716213	180
816066	181
238121	182
1615880	183
612102	184
4033966	185
197257	186
225218	187
221343	188
1099	189
4487	190
353426	191
1360	192
70811	193
83540	194
96217	195
221703	196
3547	197
4280	198
70828	199
78011	200
79840	201
79843	202
81498	203
76588	204
82830	205
644	206
87092	207
77453	208
81501	209
95935	210
95936	211
105906	212
111664	213
113848	214
115243	215
137147	216
142464	217
142938	218
173597	219
126676	220
142428	221
204822	222
204825	223
77267	224
200851	225
244827	226
134251	227
126680	228
165117	229
108467	230
266130	231
298559	232
303889	233
1115	234
333030	235
336118	236
4299	237
341230	238
346599	239
350764	240
355384	241
364580	242
378141	243
257717	244
341233	245
416639	246
76591	247
1223	248
176884	249
93260	250
105087	251
314802	252
1022639	253
197258	254
302129	255
256750	256
117644	257
163212	258
2147286	259
174631	260
1188022	261
131885	262
3749403	263
142465	264
2936493	265
4051082	266
3526	267
252315	268
167581	269
312794	270
352523	271
308856	272
352536	273
161814	274
437884	275
376720	276
685448	277
162144	278
363166	279
518781	280
278123	281
159304	282
315647	283
172550	284
595382	285
957702	286
984042	287
552920	288
201593	289
343048	290
203048	291
379395	292
1007839	293
658201	294
801422	295
1090756	296
163696	297
1128847	298
171426	299
1086243	300
1288940	301
1288839	302
1116158	303
1291540	304
1343286	305
264904	306
1101188	307
1670361	308
1842810	309
5190258	310
4562241	311
1286	312
6807250	313
1281	314
6976308	315
1125833	316
10895274	317
12136582	318
309395	319
167557	320
158975	321
114719	322
148945	323
340715	324
72144	325
72145	326
4511	327
843	328
1433	329
270754	330
299199	331
76614	332
114322	333
258766	334
201644	335
433709	336
867707	337
200871	338
472244	339
108464	340
499806	341
560923	342
929743	343
483029	344
117642	345
1243300	346
228747	347
975331	348
2364172	349
1453145	350
1927824	351
2725266	352
2752882	353
305879	354
463235	355
1893852	356
1906496	357
5094070	358
5094072	359
5434882	360
4052262	361
262019	362
5764428	363
1688531	364
201641	365
1264228	366
9343235	367
9342839	368
1983569	369
201597	370
118652	371
359059	372
221390	373
452039	374
171804	375
200340	376
452411	377
158650	378
468899	379
203956	380
228705	381
559842	382
591547	383
941108	384
965334	385
965343	386
613999	387
2854840	388
83774	389
86456	390
86799	391
106560	392
113955	393
117727	394
126652	395
381590	396
85198	397
92799	398
384502	399
2548278	400
3973376	401
5248466	402
5760271	403
3996534	404
4496855	405
1123099	406
1838523	407
525366	408
5394760	409
5942193	410
6021372	411
6175058	412
6346339	413
95939	414
165614	415
273980	416
141092	417
595771	418
459365	419
149933	420
505952	421
497540	422
620778	423
690135	424
1074519	425
1206611	426
221518	427
1240643	428
1409962	429
395799	430
1179358	431
2406045	432
2800782	433
2932527	434
3080763	435
3111532	436
551109	437
3387919	438
3207013	439
481497	440
399594	441
3823413	442
1835870	443
2862276	444
3980172	445
635808	446
1359411	447
899208	448
1220636	449
6742801	450
118644	451
6603134	452
7760887	453
8020393	454
8893327	455
86865	456
92876	457
93509	458
99680	459
100010	460
112017	461
335441	462
341176	463
202505	464
171561	465
599134	466
913189	467
1197981	468
477546	469
494233	470
1303460	471
1428737	472
1361363	473
4578	474
1391619	475
2476639	476
773639	477
478602	478
3334885	479
90413	480
92789	481
95914	482
2923933	483
2767438	484
2919556	485
478829	486
430834	487
92972	488
3561	489
313710	490
221107	491
437139	492
484544	493
437656	494
768228	495
689004	496
270732	497
699473	498
878138	499
778023	500
571949	501
1223893	502
1450024	503
1785135	504
691419	505
1158897	506
1939239	507
2326762	508
687885	509
556495	510
1087189	511
4744236	512
5084818	513
4983225	514
6610557	515
1387765	516
7355647	517
609165	518
2969578	519
480486	520
258882	521
615956	522
440656	523
115158	524
1281581	525
2739852	526
2702597	527
350511	528
2951482	529
3063697	530
3063692	531
1084904	532
1326856	533
587762	534
3352998	535
3174634	536
2811674	537
3681665	538
1877660	539
3503530	540
213105	541
4410217	542
4375813	543
364378	544
5842862	545
712569	546
1727709	547
1043460	548
3353184	549
5287244	550
3717501	551
5297459	552
7201466	553
1675671	554
7264603	555
105949	556
1279898	557
686555	558
90008	559
106699	560
108703	561
115106	562
353473	563
167555	564
873540	565
928328	566
474507	567
308696	568
163662	569
2262317	570
1121661	571
801011	572
6126992	573
102131	574
126678	575
126681	576
168648	577
105583	578
407640	579
407633	580
3814574	581
4163618	582
200288	583
636515	584
257225	585
274187	586
382415	587
471832	588
520717	589
539283	590
686543	591
766038	592
895490	593
339763	594
1673958	595
1146958	596
371963	597
3483369	598
4678942	599
3381078	600
9934005	601
10132366	602
9300222	603
110149	604
912092	605
3754313	606
116929	607
191277	608
227017	609
310636	610
329170	611
477450	612
517200	613
398597	614
681624	615
1004802	616
1122449	617
1272533	618
72879	619
684573	620
507529	621
576440	622
899366	623
112878	624
76468	625
332173	626
226925	627
364411	628
407641	629
407689	630
579523	631
500485	632
1016800	633
469429	634
447015	635
366486	636
341106	637
2481463	638
3010240	639
2334989	640
4170553	641
4295654	642
4546087	643
4968718	644
5307378	645
6775920	646
7721469	647
10105203	648
10246431	649
11630107	650
9753548	651
12735311	652
10114536	653
244074	654
200832	655
237425	656
305825	657
126516	658
306423	659
334469	660
222773	661
421963	662
346450	663
600598	664
411189	665
438129	666
305871	667
347188	668
695889	669
504833	670
258855	671
771870	672
465806	673
201643	674
525472	675
1842788	676
3395810	677
1203045	678
203957	679
279703	680
668899	681
2688300	682
252114	683
118666	684
149365	685
483049	686
500685	687
356473	688
126553	689
139295	690
139314	691
125978	692
251681	693
406705	694
1304784	695
333353	696
155589	697
171785	698
171775	699
419919	700
598898	701
191348	702
520154	703
462300	704
797287	705
1008678	706
2775947	707
205322	708
460545	709
678563	710
131325	711
3453028	712
238188	713
212874	714
2382364	715
527948	716
2528048	717
1237572	718
2620950	719
249006	720
415502	721
1427649	722
5961524	723
2288308	724
8525369	725
8649431	726
8491362	727
1261291	728
418901	729
1463496	730
7933786	731
117535	732
539809	733
4222049	734
1680584	735
143130	736
1398347	737
785872	738
160034	739
454582	740
668933	741
833610	742
835275	743
1263101	744
1307464	745
1320727	746
1362387	747
1551105	748
1314150	749
2678830	750
466068	751
4521968	752
4606419	753
176994	754
330532	755
687446	756
1542207	757
838560	758
698680	759
2901818	760
1270229	761
6058169	762
161811	763
167627	764
169847	765
241459	766
942093	767
942195	768
165142	769
171292	770
1159	771
165480	772
100364	773
158622	774
251614	775
821778	776
1277492	777
3339386	778
265490	779
267250	780
267298	781
304193	782
515044	783
349900	784
200297	785
106566	786
126056	787
460430	788
1130952	789
1179984	790
445771	791
883862	792
1293095	793
2315467	794
600855	795
224395	796
3053211	797
4214978	798
4972164	799
7168344	800
137482	801
265789	802
261749	803
197329	804
960845	805
707983	806
1553357	807
1752368	808
312348	809
239528	810
209851	811
318263	812
503098	813
503161	814
332150	815
141840	816
94348	817
214452	818
277054	819
740698	820
502294	821
768523	822
227115	823
233006	824
243225	825
833283	826
900409	827
80418	828
211804	829
328459	830
1604377	831
803120	832
1618977	833
420465	834
957831	835
2678793	836
2739858	837
270463	838
2909312	839
3158518	840
278955	841
361704	842
408659	843
148944	844
435508	845
449308	846
300020	847
1358099	848
1279899	849
2580227	850
2859485	851
658726	852
456362	853
2445142	854
172870	855
241030	856
345209	857
331864	858
758064	859
353173	860
363614	861
761824	862
594811	863
1610945	864
3110290	865
3022278	866
5043997	867
222956	868
7097817	869
8754779	870
1507114	871
378143	872
344216	873
820297	874
831786	875
470600	876
813963	877
5073200	878
282193	879
174301	880
709476	881
1741296	882
339299	883
1610419	884
105547	885
255030	886
439131	887
692	888
355441	889
987660	890
989242	891
960823	892
449842	893
945428	894
197238	895
229	896
227153	897
190340	898
349668	899
278798	900
1300661	901
1041436	902
4341369	903
235332	904
4300	905
333029	906
3152094	907
435835	908
355574	909
309796	910
581206	911
1049174	912
909351	913
3255726	914
1394766	915
2009259	916
4040870	917
1880603	918
93683	919
4680956	920
4900854	921
4674821	922
4920135	923
4940964	924
4979650	925
5038173	926
6453202	927
6043685	928
6434100	929
6397938	930
6877266	931
4968720	932
6791223	933
3450382	934
6603287	935
7209089	936
5662136	937
4544032	938
4447374	939
8133402	940
1392792	941
9594637	942
4238864	943
9903849	944
4778506	945
9174409	946
10174645	947
6734445	948
10575615	949
9229221	950
8694207	951
4132730	952
11550352	953
7122989	954
4131662	955
4200367	956
5435806	957
4117809	958
6391345	959
320258	960
840715	961
3132835	962
3362740	963
5043893	964
5785226	965
297939	966
300529	967
227101	968
300549	969
227187	970
90558	971
302050	972
318620	973
307440	974
227121	975
241639	976
479086	977
100186	978
166220	979
670705	980
270495	981
405907	982
163532	983
142862	984
6929220	985
306145	986
227098	987
227173	988
227174	989
307432	990
100166	991
